Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,producto0,producto1,producto2,producto3,producto4,producto5,producto6,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,Productividad_especifica_global
3148,94.55447423258543,0.9649735131926478,1.9569813843647461,57.93683621283453,171.89519812553783,0.9,6,1.0165914448191562,1.0940657040784163,57.93683621283453,7.965665100125438e-14,0.0,0.0,0.0,0.0,0.0,0.0,17.486320778987242,0.0,0.0,0.0,0.0,0.0,0.0,143.75047901753044,143.75047901753044,143.75047901753044,143.75047901753044,143.75047901753044,143.75047901753044,0.0,8.220738989889218,0.0,0.0,0.0,0.0,0.0,49.324433939335314
3149,96.52148473141912,1.064411575496367,1.5564725828760448,48.69720536836586,219.90879570368253,0.9,6,0.9306030324254531,0.9724776733969478,48.69720536836586,9.15343617250968e-14,0.0,0.0,0.0,0.0,0.0,0.0,21.784953986340756,0.0,0.0,0.0,0.0,0.0,0.0,189.39562106513125,189.39562106513125,189.39562106513125,189.39562106513125,189.39562106513125,189.39562106513125,0.0,8.693872898877041,0.0,0.0,0.0,0.0,0.0,52.16323739326225
3150,77.03725919176156,0.8157421941153686,2.441574571892584,55.31098512834405,181.05362652235578,0.9,6,0.9897463637671455,0.9496322795151985,55.31098512834405,5.576225916801487e-15,0.0,0.0,0.0,0.0,0.0,0.0,15.085853270776507,0.0,0.0,0.0,0.0,0.0,0.0,169.83147595820498,169.83147595820498,169.83147595820498,169.83147595820498,169.83147595820498,169.83147595820498,0.0,11.25766457553934,0.0,0.0,0.0,0.0,0.0,67.54598745323604
3151,95.9944428101849,0.7575451010101598,1.4766676316547938,67.00967374305097,213.3590898889916,0.9,6,0.9016596588299322,1.0929356491061835,67.00967374305097,3.302279164259554e-15,0.0,0.0,0.0,0.0,0.0,0.0,25.428200427275424,0.0,0.0,0.0,0.0,0.0,0.0,158.41697168484842,158.41697168484842,158.41697168484842,158.41697168484842,158.41697168484842,158.41697168484842,0.0,6.229971803860854,0.0,0.0,0.0,0.0,0.0,37.37983082316513
3152,87.87805762353959,0.9605082157868876,1.0986244064110824,65.80397211613194,187.19505137401552,0.9,6,0.9194375347738917,1.0699126971237398,65.80397211613194,1.3244609258168852e-13,0.0,0.0,0.0,0.0,0.0,0.0,30.801501119267577,0.0,0.0,0.0,0.0,0.0,0.0,144.78072960336314,144.78072960336314,144.78072960336314,144.78072960336314,144.78072960336314,144.78072960336314,0.0,4.70044395053191,0.0,0.0,0.0,0.0,0.0,28.20266370319146
3153,90.82667429504728,1.2213995270051554,1.1525745708466615,60.18070723453435,159.15301461605577,0.9,6,0.9912032257029822,1.0068019156301935,60.18070723453435,9.586435631230965e-13,0.0,0.0,0.0,0.0,0.0,0.0,27.564905292394414,0.0,0.0,0.0,0.0,0.0,0.0,141.01848746696177,141.01848746696177,141.01848746696177,141.01848746696177,141.01848746696177,141.01848746696177,0.0,5.115870559724758,0.0,0.0,0.0,0.0,0.0,30.695223358348553
3154,114.71268126225944,0.8407178947935827,0.8513117608842352,51.28981348073391,183.08331882111486,0.9,6,1.0189036635429294,0.9647959351150549,51.28981348073391,4.890773501217761e-13,0.0,0.0,0.0,0.0,0.0,0.0,37.9223562811315,0.0,0.0,0.0,0.0,0.0,0.0,174.0159050653209,174.0159050653209,174.0159050653209,174.0159050653209,174.0159050653209,174.0159050653209,0.0,4.588741896080534,0.0,0.0,0.0,0.0,0.0,27.532451376483206
3155,94.18225974214819,1.1976544247091228,2.286114977790594,70.27364839673291,152.69002079405664,0.9,6,0.9123034194764326,1.0054029496435595,70.27364839673291,1.3469851981838013e-15,0.0,0.0,0.0,0.0,0.0,0.0,16.837868936504762,0.0,0.0,0.0,0.0,0.0,0.0,124.6959393999765,124.6959393999765,124.6959393999765,124.6959393999765,124.6959393999765,124.6959393999765,0.0,7.405684167646284,0.0,0.0,0.0,0.0,0.0,44.434105005877704
3156,91.67858591437306,0.9969201092963267,0.7801888700503471,60.01694503556261,193.13808410226957,0.9,6,0.9410240071748421,0.9167031283859615,60.01694503556261,1.7549021113807865e-11,0.0,0.0,0.0,0.0,0.0,0.0,36.99187593167033,0.0,0.0,0.0,0.0,0.0,0.0,178.43597495297416,178.43597495297416,178.43597495297416,178.43597495297416,178.43597495297416,178.43597495297416,0.0,4.823653044321753,0.0,0.0,0.0,0.0,0.0,28.94191826593052
3157,83.16461176254847,1.1654914785439445,1.3969084876348583,59.59272440792192,168.49031094761892,0.9,6,1.0509253569858772,0.9377041173194121,59.59272440792192,2.597624055825463e-14,0.0,0.0,0.0,0.0,0.0,0.0,25.319573834199787,0.0,0.0,0.0,0.0,0.0,0.0,169.95090798868137,169.95090798868137,169.95090798868137,169.95090798868137,169.95090798868137,169.95090798868137,0.0,6.712234143495906,0.0,0.0,0.0,0.0,0.0,40.27340486097544
3158,103.92148395656535,1.1897930348139105,1.1131670446907909,70.84266541393636,184.72885249222202,0.9,6,1.0107593319374837,0.9331278485421834,70.84266541393636,2.9894432958341534e-12,0.0,0.0,0.0,0.0,0.0,0.0,27.665565127414148,0.0,0.0,0.0,0.0,0.0,0.0,180.0876167651511,180.0876167651511,180.0876167651511,180.0876167651511,180.0876167651511,180.0876167651511,0.0,6.50945013903584,0.0,0.0,0.0,0.0,0.0,39.056700834215036
3159,78.52444631875642,1.2013801072510915,1.7298822134568852,41.3118865825097,175.1233742010985,0.9,6,1.013148278688729,0.9073689977734255,41.3118865825097,4.050729760293345e-15,0.0,0.0,0.0,0.0,0.0,0.0,21.308404309163098,0.0,0.0,0.0,0.0,0.0,0.0,175.9850193348553,175.9850193348553,175.9850193348553,175.9850193348553,175.9850193348553,175.9850193348553,0.0,8.258948759442196,0.0,0.0,0.0,0.0,0.0,49.553692556653175
3160,97.93937323017637,1.0300243959359452,1.8492007681942377,71.12512328253368,155.65240136244836,0.9,6,1.066189034101294,0.9870714529257096,71.12512328253368,6.649758783421523e-14,0.0,0.0,0.0,0.0,0.0,0.0,18.714058496004565,0.0,0.0,0.0,0.0,0.0,0.0,151.3156871015289,151.3156871015289,151.3156871015289,151.3156871015289,151.3156871015289,151.3156871015289,0.0,8.085669238120351,0.0,0.0,0.0,0.0,0.0,48.51401542872211
3161,106.49797687012686,1.2617475182930535,0.42125936472492825,65.96204244174193,175.20959676432471,0.9,6,1.0265629638663805,1.075871248113369,65.96204244174193,2.700421285273541e-12,0.0,0.0,0.0,0.0,0.0,0.0,73.17746587236526,0.0,0.0,0.0,0.0,0.0,0.0,150.46160490008654,150.46160490008654,150.46160490008654,150.46160490008654,150.46160490008654,150.46160490008654,0.0,2.0561193682563266,0.0,0.0,0.0,0.0,0.0,12.336716209537958
3162,100.14851214517141,0.9925170682627849,0.4764210388982205,79.2733214784298,185.0218471167259,0.9,6,0.9599979613272646,1.07263709705745,79.2733214784298,9.63255482022394e-13,0.0,0.0,0.0,0.0,0.0,0.0,67.25429137458678,0.0,0.0,0.0,0.0,0.0,0.0,149.03319759151827,149.03319759151827,149.03319759151827,149.03319759151827,149.03319759151827,149.03319759151827,0.0,2.2159656216054207,0.0,0.0,0.0,0.0,0.0,13.295793729632523
3163,119.51730528078481,1.0208721722212024,1.6393325868778055,56.08117759357623,208.86589941137788,0.9,6,1.0129564080782771,0.9332543392701174,56.08117759357623,4.25814961939433e-14,0.0,0.0,0.0,0.0,0.0,0.0,21.236786920043112,0.0,0.0,0.0,0.0,0.0,0.0,204.03317520380304,204.03317520380304,204.03317520380304,204.03317520380304,204.03317520380304,204.03317520380304,0.0,9.607535074490865,0.0,0.0,0.0,0.0,0.0,57.64521044694519
3164,89.07682265823564,1.1495071605094092,2.3656860169580027,62.23303747437794,174.66030028322075,0.9,6,0.9525349466585087,1.0806889191069988,62.23303747437794,3.417588287232763e-15,0.0,0.0,0.0,0.0,0.0,0.0,15.826583498916403,0.0,0.0,0.0,0.0,0.0,0.0,138.5533183369747,138.5533183369747,138.5533183369747,138.5533183369747,138.5533183369747,138.5533183369747,0.0,8.754467971338288,0.0,0.0,0.0,0.0,0.0,52.52680782802973
3165,88.80549715971269,1.1321208059338612,2.379183918090024,79.21557791873936,168.4878758845661,0.9,6,1.0828749612884425,1.0531364639047083,79.21557791873936,3.066244528932385e-15,0.0,0.0,0.0,0.0,0.0,0.0,15.883806016694187,0.0,0.0,0.0,0.0,0.0,0.0,155.9210771789612,155.9210771789612,155.9210771789612,155.9210771789612,155.9210771789612,155.9210771789612,0.0,9.816354909842461,0.0,0.0,0.0,0.0,0.0,58.89812945905477
3166,110.00487273094149,1.1854668117103464,2.2762622034780686,59.70714861648544,175.82184638655116,0.9,6,0.9384784799047913,1.0153335879382785,59.70714861648544,4.877319082369117e-14,0.0,0.0,0.0,0.0,0.0,0.0,15.262322286001568,0.0,0.0,0.0,0.0,0.0,0.0,146.26179905991776,146.26179905991776,146.26179905991776,146.26179905991776,146.26179905991776,146.26179905991776,0.0,9.583194242600122,0.0,0.0,0.0,0.0,0.0,57.49916545560073
3167,76.42178340111886,0.7832237089913238,0.4646479969780875,57.07356571108224,182.5446178375852,0.9,6,0.9688472770824044,1.0575575751419353,57.07356571108224,1.0100092602866467e-09,0.0,0.0,0.0,0.0,0.0,0.0,53.28258716437439,0.0,0.0,0.0,0.0,0.0,0.0,150.50912979639025,150.50912979639025,150.50912979639025,150.50912979639025,150.50912979639025,150.50912979639025,0.0,2.824733891619721,0.0,0.0,0.0,0.0,0.0,16.948403349718323
3168,77.77168505836934,1.2077731364401338,1.0918090033022907,50.719150965414265,185.42377787169875,0.9,6,0.9372712486905633,1.073270741786301,50.719150965414265,4.4272937536779827e-13,0.0,0.0,0.0,0.0,0.0,0.0,29.649985642899157,0.0,0.0,0.0,0.0,0.0,0.0,145.7350248643965,145.7350248643965,145.7350248643965,145.7350248643965,145.7350248643965,145.7350248643965,0.0,4.915180284389056,0.0,0.0,0.0,0.0,0.0,29.49108170633434
3169,103.06724502308688,0.916887190937746,2.4035377017014943,79.24293666699641,190.41166272071413,0.9,6,0.9782564274967771,0.9288034014108879,79.24293666699641,3.062526741310025e-14,0.0,0.0,0.0,0.0,0.0,0.0,14.765513871764583,0.0,0.0,0.0,0.0,0.0,0.0,180.49491354094985,180.49491354094985,180.49491354094985,180.49491354094985,180.49491354094985,180.49491354094985,0.0,12.224086144817623,0.0,0.0,0.0,0.0,0.0,73.34451686890574
3170,105.32611928415666,0.9282043448460071,2.1631622328586344,56.735441924269765,176.29637672156494,0.9,6,1.0334678909282244,1.0961063944102674,56.735441924269765,7.271494567712843e-17,0.0,0.0,0.0,0.0,0.0,0.0,19.045443378219616,0.0,0.0,0.0,0.0,0.0,0.0,149.5995105968475,149.5995105968475,149.5995105968475,149.5995105968475,149.5995105968475,149.5995105968475,0.0,7.8548715105225435,0.0,0.0,0.0,0.0,0.0,47.12922906313526
3171,99.69774989079333,0.7209704588096433,2.2181456476425865,62.702867517903314,193.04281031314432,0.9,6,1.0445577198896296,1.0964262064449044,62.702867517903314,4.823979761989517e-15,0.0,0.0,0.0,0.0,0.0,0.0,16.72729847597453,0.0,0.0,0.0,0.0,0.0,0.0,165.51950412790987,165.51950412790987,165.51950412790987,165.51950412790987,165.51950412790987,165.51950412790987,0.0,9.895172514895101,0.0,0.0,0.0,0.0,0.0,59.3710350893706
3172,93.00196122035031,1.162312446403789,1.088177000486087,58.897755848156656,190.46816541187007,0.9,6,1.0513119469301184,1.0030508075104343,58.897755848156656,6.253222197546688e-13,0.0,0.0,0.0,0.0,0.0,0.0,29.569006054094583,0.0,0.0,0.0,0.0,0.0,0.0,179.66917595522713,179.66917595522713,179.66917595522713,179.66917595522713,179.66917595522713,179.66917595522713,0.0,6.076267008317222,0.0,0.0,0.0,0.0,0.0,36.457602049903336
3173,102.16241826160478,1.0110215557592406,1.205139688877295,77.43477853754237,164.84892159116328,0.9,6,1.0730224600405818,0.9728908364958351,77.43477853754237,1.389817904371417e-13,0.0,0.0,0.0,0.0,0.0,0.0,28.174218974422548,0.0,0.0,0.0,0.0,0.0,0.0,163.63391438253083,163.63391438253083,163.63391438253083,163.63391438253083,163.63391438253083,163.63391438253083,0.0,5.807930808342297,0.0,0.0,0.0,0.0,0.0,34.847584850053785
3174,100.32703914070984,0.7440253663913023,0.1277711254456667,59.60836261199778,187.9099273587217,0.9,6,1.0777804385563998,1.0080607310854932,59.60836261199778,2.098327340282917e-11,1.4457764115186216e-15,0.0,0.0,0.0,0.0,0.0,224.42544257712382,75.0,0.0,0.0,0.0,0.0,0.0,180.81557380945867,361.63114761891734,361.63114761891734,361.63114761891734,361.63114761891734,361.63114761891734,0.0,0.8056821532047169,1.2077502315982085,0.0,0.0,0.0,0.0,6.642626273790146
3175,99.06072673367107,0.8697095968795655,1.6875541978039394,77.33133460341408,177.5791114300383,0.9,6,0.9502886645328213,1.004218350566689,77.33133460341408,9.541657182450332e-16,0.0,0.0,0.0,0.0,0.0,0.0,23.071136676002606,0.0,0.0,0.0,0.0,0.0,0.0,151.2382988212608,151.2382988212608,151.2382988212608,151.2382988212608,151.2382988212608,151.2382988212608,0.0,6.555303318824815,0.0,0.0,0.0,0.0,0.0,39.33181991294889
3176,92.80318124353609,0.7675688175887111,0.34944802413118214,79.12549318957124,185.85269450883158,0.9,6,0.9418220089487858,1.004692921174395,79.12549318957124,9.470784119476106e-14,1.5216060362461696e-17,0.0,0.0,0.0,0.0,0.0,98.32367716684959,25.0,0.0,0.0,0.0,0.0,0.0,156.80029089447748,313.60058178895497,313.60058178895497,313.60058178895497,313.60058178895497,313.60058178895497,0.0,1.5947358297879408,2.542906512304787,0.0,0.0,0.0,0.0,13.985985817676328
3177,90.22814049135134,0.9808167425348836,0.6603852176969273,49.442015998858025,208.8387605145494,0.9,6,0.9428432886105933,1.0896765034749134,49.442015998858025,1.7265440300110163e-12,0.0,0.0,0.0,0.0,0.0,0.0,46.92064439751315,0.0,0.0,0.0,0.0,0.0,0.0,162.62808348394188,162.62808348394188,162.62808348394188,162.62808348394188,162.62808348394188,162.62808348394188,0.0,3.466024083261767,0.0,0.0,0.0,0.0,0.0,20.7961444995706
3178,100.76533047049038,1.0927654181867803,1.0377576721637622,44.934208700673324,199.4093746111307,0.9,6,0.9907423119064636,1.0794250430295975,44.934208700673324,3.507563261856312e-14,0.0,0.0,0.0,0.0,0.0,0.0,33.520801683379446,0.0,0.0,0.0,0.0,0.0,0.0,164.72378094656906,164.72378094656906,164.72378094656906,164.72378094656906,164.72378094656906,164.72378094656906,0.0,4.914076414474411,0.0,0.0,0.0,0.0,0.0,29.484458486846464
3179,98.88210137626236,0.7150155545392205,2.0689627393919356,50.39462423472781,180.54916712002694,0.9,6,0.9834985313577974,1.0965609174044577,50.39462423472781,6.364035214890856e-14,0.0,0.0,0.0,0.0,0.0,0.0,16.58097195866635,0.0,0.0,0.0,0.0,0.0,0.0,145.7400624934295,145.7400624934295,145.7400624934295,145.7400624934295,145.7400624934295,145.7400624934295,0.0,8.789597066850822,0.0,0.0,0.0,0.0,0.0,52.73758240110494
3180,86.45332671455935,1.209006930819166,1.323742793105517,58.89420064969256,175.49903654792914,0.9,6,0.9952845006993764,1.0728112000152732,58.89420064969256,4.33316362470951e-14,0.0,0.0,0.0,0.0,0.0,0.0,26.32356995917943,0.0,0.0,0.0,0.0,0.0,0.0,146.53493910690574,146.53493910690574,146.53493910690574,146.53493910690574,146.53493910690574,146.53493910690574,0.0,5.566681849541717,0.0,0.0,0.0,0.0,0.0,33.400091097250304
3181,95.62437513558524,1.0706532464690244,1.1232458547274238,75.78540269416877,194.04859521214195,0.9,6,1.0223262513835616,0.9936524188465277,75.78540269416877,1.7007095647222507e-12,0.0,0.0,0.0,0.0,0.0,0.0,27.979521247440733,0.0,0.0,0.0,0.0,0.0,0.0,179.68343079543607,179.68343079543607,179.68343079543607,179.68343079543607,179.68343079543607,179.68343079543607,0.0,6.421962306158887,0.0,0.0,0.0,0.0,0.0,38.53177383695333
3182,83.06849527973401,0.7366866435435276,0.19297294668088225,49.99283917655823,216.74631723885835,0.9,6,1.0012083042129962,1.0757581039809994,49.99283917655823,3.3135504973994116e-12,1.7169678019331664e-18,0.0,0.0,0.0,0.0,0.0,157.2494028009286,75.0,0.0,0.0,0.0,0.0,0.0,181.5532606555815,363.106521311163,363.106521311163,363.106521311163,363.106521311163,363.106521311163,0.0,1.1545561218151055,1.563433605994664,0.0,0.0,0.0,0.0,8.598884832970652
3183,83.67446086396758,1.2543867871751737,0.698767214499052,66.02867153004074,191.11484348768116,0.9,6,1.030271184536387,0.9963538390213883,66.02867153004074,6.168772376660157e-13,0.0,0.0,0.0,0.0,0.0,0.0,46.23026775130373,0.0,0.0,0.0,0.0,0.0,0.0,177.85860567199705,177.85860567199705,177.85860567199705,177.85860567199705,177.85860567199705,177.85860567199705,0.0,3.847232869789756,0.0,0.0,0.0,0.0,0.0,23.08339721873854
3184,102.57814217606878,1.0264365625806806,0.49941827116804727,59.54046689232897,185.49181913362324,0.9,6,1.0849486922878753,1.0434399210242669,59.54046689232897,9.36032898394476e-11,0.0,0.0,0.0,0.0,0.0,0.0,54.42053955866422,0.0,0.0,0.0,0.0,0.0,0.0,173.58373231629398,173.58373231629398,173.58373231629398,173.58373231629398,173.58373231629398,173.58373231629398,0.0,3.189673122023612,0.0,0.0,0.0,0.0,0.0,19.13803873214167
3185,108.09361800381586,1.0218375842860659,1.0761145192815735,44.813468330468325,158.06555176353913,0.9,6,1.0210948410572898,0.9887768139915172,44.813468330468325,4.798290706383851e-14,0.0,0.0,0.0,0.0,0.0,0.0,32.03231594708771,0.0,0.0,0.0,0.0,0.0,0.0,146.90871130237446,146.90871130237446,146.90871130237446,146.90871130237446,146.90871130237446,146.90871130237446,0.0,4.586265680728308,0.0,0.0,0.0,0.0,0.0,27.51759408436985
3186,98.27534798962473,1.0958000305777973,0.9474931167643729,63.40879321393956,192.99373664687718,0.9,6,1.0988124904292031,0.9462869084563286,63.40879321393956,1.5199218480581702e-12,0.0,0.0,0.0,0.0,0.0,0.0,33.09993939723242,0.0,0.0,0.0,0.0,0.0,0.0,201.69098172700942,201.69098172700942,201.69098172700942,201.69098172700942,201.69098172700942,201.69098172700942,0.0,6.0933942901379865,0.0,0.0,0.0,0.0,0.0,36.56036574082792
3187,110.70312086890017,0.7511248646446221,1.2309117246871857,60.16825421307237,209.38678605351302,0.9,6,1.0669871398844049,0.936434995076263,60.16825421307237,2.461622165574428e-15,0.0,0.0,0.0,0.0,0.0,0.0,30.656220070976495,0.0,0.0,0.0,0.0,0.0,0.0,214.72041117639765,214.72041117639765,214.72041117639765,214.72041117639765,214.72041117639765,214.72041117639765,0.0,7.004138497155502,0.0,0.0,0.0,0.0,0.0,42.02483098293301
3188,95.49284516055486,0.9822149206688155,1.3476803280765297,54.18407285440454,174.51808840793115,0.9,6,0.9502777295857383,1.0908456449886226,54.18407285440454,1.4191337581403663e-15,0.0,0.0,0.0,0.0,0.0,0.0,28.33098914480666,0.0,0.0,0.0,0.0,0.0,0.0,136.82649623915904,136.82649623915904,136.82649623915904,136.82649623915904,136.82649623915904,136.82649623915904,0.0,4.829570035123205,0.0,0.0,0.0,0.0,0.0,28.97742021073923
3189,82.94360209418814,1.2942741001765063,0.3122877753924515,55.13081229012369,180.7264110647058,0.9,6,0.9205657865275918,0.9069596054965684,55.13081229012369,2.0156338138206186e-14,4.0653778362329203e-16,0.0,0.0,0.0,0.0,0.0,113.82119050316668,12.5,0.0,0.0,0.0,0.0,0.0,165.09389697824565,330.1877939564913,330.1877939564913,330.1877939564913,330.1877939564913,330.1877939564913,0.0,1.4504671427914162,2.613874937698707,0.0,0.0,0.0,0.0,14.37631215734289
3190,91.45217401133995,0.7102217050985216,2.459179636852476,47.75610990459141,168.60348279954445,0.9,6,1.0931278886376554,1.081906526942705,47.75610990459141,1.899973836491211e-15,0.0,0.0,0.0,0.0,0.0,0.0,15.355951524668715,0.0,0.0,0.0,0.0,0.0,0.0,153.3169900743592,153.3169900743592,153.3169900743592,153.3169900743592,153.3169900743592,153.3169900743592,0.0,9.984206438009503,0.0,0.0,0.0,0.0,0.0,59.905238628057006
3191,95.34324152027216,0.7518490076199854,2.308592837692569,71.84772975312009,181.29763159211845,0.9,6,0.9110506028543144,1.0287798909129882,71.84772975312009,1.2547206743074202e-16,0.0,0.0,0.0,0.0,0.0,0.0,17.71165398149066,0.0,0.0,0.0,0.0,0.0,0.0,144.4956168129708,144.4956168129708,144.4956168129708,144.4956168129708,144.4956168129708,144.4956168129708,0.0,8.158222657464634,0.0,0.0,0.0,0.0,0.0,48.94933594478782
3192,98.36033770058494,1.0362903026582004,0.10495459195143424,77.33848211946128,210.25139774145867,0.9,6,1.0960014368561652,0.962219059862574,77.33848211946128,35.23580066417304,2.908407209197775e-15,0.0,0.0,0.0,0.0,0.0,7.490182327696398,352.85005406503456,0.0,0.0,0.0,0.0,0.0,215.53537990892673,431.07075981785346,431.07075981785346,431.07075981785346,431.07075981785346,431.07075981785346,0.0,28.775718731431006,1.1962881640229432,0.0,0.0,0.0,0.0,6.579584902126188
3193,108.10116995471651,0.896047876215801,1.693810082255552,49.99834407375661,195.66663771221857,0.9,6,1.0202871286705248,0.9080440734151757,49.99834407375661,1.7891551225919348e-16,0.0,0.0,0.0,0.0,0.0,0.0,23.716713157646936,0.0,0.0,0.0,0.0,0.0,0.0,197.86763884208952,197.86763884208952,197.86763884208952,197.86763884208952,197.86763884208952,197.86763884208952,0.0,8.3429620928856,0.0,0.0,0.0,0.0,0.0,50.0577725573136
3194,90.50648232124098,1.2024770118703936,1.6008184253025863,58.3014891517312,168.70596215851145,0.9,6,0.9898415390196397,1.05202645565049,58.3014891517312,1.399798269532826e-12,0.0,0.0,0.0,0.0,0.0,0.0,19.590179700045898,0.0,0.0,0.0,0.0,0.0,0.0,142.86043045311422,142.86043045311422,142.86043045311422,142.86043045311422,142.86043045311422,142.86043045311422,0.0,7.292451250601826,0.0,0.0,0.0,0.0,0.0,43.75470750361096
3195,81.40771003398427,0.7010288634311423,0.5577669822214215,80.54676907114283,186.37393060577136,0.9,6,0.9044018077850471,0.9574194141823773,80.54676907114283,2.1641869025813553e-11,0.0,0.0,0.0,0.0,0.0,0.0,51.89484178382024,0.0,0.0,0.0,0.0,0.0,0.0,158.4480380701584,158.4480380701584,158.4480380701584,158.4480380701584,158.4480380701584,158.4480380701584,0.0,3.0532521657973195,0.0,0.0,0.0,0.0,0.0,18.31951299478392
