Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,e0_st10,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,t_reaccion10,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,producto10,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,productivity_specif10,Productividad_especifica_global
3778,105.69415818623874,0.8985303613221509,0.3159078015434701,67.14881453972816,180.59310755921783,0.9,10,1.0584812587368821,1.0609451504433065,67.14881453972816,1.6068509919219383e-13,5.971043432621742e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.56983130919488,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.15633556150615,324.3126711230123,324.3126711230123,324.3126711230123,324.3126711230123,324.3126711230123,324.3126711230123,324.3126711230123,324.3126711230123,324.3126711230123,0.0,1.5215969995395429,2.464947077121831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.416997232657398
3779,87.57070866351582,1.1345430817737032,1.6484750403711166,72.52027088240588,170.0677083720357,0.9,10,0.9146144243073381,1.039856124126038,72.52027088240588,1.4612045379631023e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13018113298933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,134.62606799091554,0.0,7.037365044011925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.37365044011925
3780,107.22454757081049,1.0304475410715794,2.3179350011194306,49.74818235160939,219.85197832637346,0.9,10,1.035853724878328,0.9597885520631225,49.74818235160939,2.584872294495115e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.183121661300966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,213.54812074341072,0.0,14.064836303571637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.64836303571636
3781,121.90111275094037,1.1639958682346512,1.246126032763697,85.07088244114675,180.94648485952348,0.9,10,0.9915160368172424,0.9547746626038403,85.07088244114675,9.802662160700942e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.755369992517377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,169.1186556513506,0.0,6.566345414586709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.66345414586708
3782,89.87315032667388,1.154061166386582,0.7785935111793345,59.36974141109403,169.17496757859564,0.9,10,0.9739788818961042,1.0078669091922887,59.36974141109403,2.3156358755895336e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69762973785681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,147.13803959409117,0.0,4.009469838928192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.09469838928192
3783,122.28406480401989,0.7694631340390803,0.150247673678686,66.0969749633203,185.522276661501,0.9,10,1.037435127366905,1.042157533897847,66.0969749633203,1.4422397166945575e-11,1.841438764240482e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.03536192151986,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.21344509987432,332.42689019974864,332.42689019974864,332.42689019974864,332.42689019974864,332.42689019974864,332.42689019974864,332.42689019974864,332.42689019974864,332.42689019974864,0.0,0.8566141936906404,1.2356252643722003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.738440011535902
3784,85.78704523274135,0.9174968682686271,1.4213643010509882,71.59479033632469,146.5405452727967,0.9,10,0.9466519114833578,0.9532945404556219,71.59479033632469,7.795668590551675e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.999876762038177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,130.96749563194206,0.0,6.236584010278296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.36584010278296
3785,93.39750871092902,0.9918905888224092,1.2397323059089733,47.884369752494266,162.33180088231478,0.9,10,0.9705786733576143,0.9014498694120212,47.884369752494266,2.014678638501531e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.41552249491165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,157.3023751639001,0.0,5.171779481684588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.71779481684588
3786,111.58179620877189,0.7578565345626218,2.3850666554801023,45.12621138636094,161.79271773533375,0.9,10,0.9316125784185247,1.062183225006637,45.12621138636094,1.5008118798362677e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9774136621453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,127.71366996878692,0.0,9.137146045456953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.37146045456953
3787,106.64899614890093,1.2888496775181173,1.4870713703513907,57.96471585265574,218.0241442022902,0.9,10,0.9180363977753302,1.0645423348611487,57.96471585265574,1.5946814332587126e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.54549940742682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,169.21702789571415,0.0,7.505579044302366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.05579044302367
3788,84.9133878034885,1.095161221298625,0.928094966049518,72.73850810356876,181.88131301607302,0.9,10,0.9033948383949145,0.9313136573918148,72.73850810356876,4.8362722843638425e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.692503375642765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,158.78600541028513,0.0,4.856954623076895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.56954623076894
3789,105.15313110657908,0.7845104179419624,0.9107054265504212,54.28306464264413,166.885210350508,0.9,10,0.94362857166864,0.9312489201653311,54.28306464264413,6.968329214875645e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.122710466572215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,152.19334416295598,0.0,4.333189043248951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.331890432489516
3790,88.13158535737305,1.046478849028829,2.159528138702762,56.441416839255574,141.00846143020198,0.9,10,1.0194882657326303,0.954296334697101,56.441416839255574,4.943980363785407e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.054999776225003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,135.57719956920823,0.0,8.444546961001974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.44546961001974
3791,80.05367314473837,1.1289866676975864,1.6814321442819966,45.573585869218796,190.70343027645558,0.9,10,0.9399335732142786,1.0942690555006414,45.573585869218796,7.43151248106873e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.61988838376748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,147.42599196114935,0.0,6.818998754491206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.18998754491204
3792,99.6448943913896,0.9014526193085972,0.13947627743816496,56.29672700290172,183.68581394097308,0.9,10,1.0036118557313072,0.920343725230227,56.29672700290172,2.340092192622987e-13,6.7019262445143526e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.41709263045905,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.27431490254364,360.5486298050873,360.5486298050873,360.5486298050873,360.5486298050873,360.5486298050873,360.5486298050873,360.5486298050873,360.5486298050873,360.5486298050873,0.0,0.7593148113524478,1.154061792104187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.963587024989774
3793,90.75898600297678,0.9209146163259894,2.114158570260096,56.13675287828479,169.50346671480918,0.9,10,1.0279155869328387,1.0707781029401349,56.13675287828479,4.974058152418412e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48323498899899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,146.44652285772472,0.0,8.376397328633605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.76397328633604
3794,110.90717297080676,0.9353369256612939,0.24346078369927981,72.09011288636601,183.3757978219962,0.9,10,1.0124917151387056,0.9192334600428671,72.09011288636601,5.3982544142562164e-14,1.2271890614844693e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.05397375442445,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.7817080317734,363.5634160635468,363.5634160635468,363.5634160635468,363.5634160635468,363.5634160635468,363.5634160635468,363.5634160635468,363.5634160635468,363.5634160635468,0.0,1.270721135952724,2.1633729208618315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5520427481874
3795,113.40749185813742,0.769017748327469,0.3655510840754601,58.892139234348285,213.23166428679428,0.9,10,1.0102157145986541,0.9557824711609126,58.892139234348285,4.5024743480072177e-10,4.1841292352671963e-10,3.866659694336016e-10,3.550202844680441e-10,3.234930171714568e-10,2.9210598751654516e-10,2.6088752264609115e-10,2.298752767576761e-10,1.9912073261584798e-10,1.6869672418242382e-10,0.0,70.02285745133993,0.2005970976771929,0.2158593188191957,0.23358230565241253,0.25440329076677193,0.2791971506752978,0.3091971151481796,0.3461964287964354,0.39290144608650257,0.45358575910762544,0.0,202.83797427861657,405.67594855723314,608.5139228358497,811.3518971144663,1014.1898713930829,1217.0278456716994,1419.865819950316,1622.7037942289326,1825.541768507549,2028.3797427861655,0.0,2.896739459962372,5.776929533907573,8.638839440963189,11.48038273573435,14.299005870147269,17.091528210594607,19.853905428216947,22.580867141698995,25.26533850499936,27.897469539576523,153.43608246767093
3796,87.07197212617257,0.780093770832845,2.273763322653461,38.58590747660414,149.5734960460761,0.9,10,1.096948218310485,0.9027460113359443,38.58590747660414,6.070518901384728e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.003521150711727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,163.57529154436776,0.0,10.221206321028486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.21206321028482
3797,84.59185611687286,1.180563869073346,1.0696338630319708,68.24680548338674,211.77845742705443,0.9,10,0.9530841034104902,0.9979236050125545,68.24680548338674,1.1422914808044597e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.50336479682159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,182.0363925496916,0.0,6.618695344895711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18695344895708
3798,85.91666002161183,1.2195706909156137,2.02078709873821,48.64109447064906,166.4281873767447,0.9,10,1.0173120916629605,0.9257152599867436,48.64109447064906,4.130089880586982e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.312144801045044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,164.60619507655326,0.0,8.988908555766743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.88908555766744
3799,110.07519739016598,1.2538320757740946,0.39407916057019665,68.6159592838641,206.35812707088752,0.9,10,1.0767585363350178,1.085460793627825,68.6159592838641,1.7976906901417743e-12,8.645720480700258e-13,1.886983953444605e-13,6.101772383875208e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.3572624588418,1.857554524903028,3.862383110005927,8.70782068233239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.23335836087605,368.4667167217521,552.7000750826281,736.9334334435042,736.9334334435042,736.9334334435042,736.9334334435042,736.9334334435042,736.9334334435042,736.9334334435042,0.0,2.321568973683129,4.536939568496483,6.496453508972801,7.857688011851839,0.0,0.0,0.0,0.0,0.0,0.0,66.79034810074063
3800,88.11645654114942,0.9068612644442018,1.1580385387703525,41.7526873517468,207.1371787613886,0.9,10,0.9801862861393308,0.9722443331418099,41.7526873517468,2.8894680280172237e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13145897503774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,187.94629451206183,0.0,5.849292267060559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49292267060557
3801,90.6332966342133,0.8692097200025091,0.11657076763734249,65.30568576406655,192.32911272915436,0.9,10,0.9011614921718788,0.9282097112186696,65.30568576406655,14.10375845705037,1.2964998483479065e-10,1.1224534953706825e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.147702600565763,218.00168734477134,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.05214307528456,336.1042861505691,504.1564292258537,504.1564292258537,504.1564292258537,504.1564292258537,504.1564292258537,504.1564292258537,504.1564292258537,504.1564292258537,0.0,12.781863735498021,1.454056557233623,1.522444082741855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.701996744676695
3802,81.55067635079817,0.9795958975336175,0.9942083322415245,66.50585276675861,180.5534763204582,0.9,10,0.95928657380625,1.072636000274713,66.50585276675861,2.980982696244045e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.91510809606006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,145.32634843461452,0.0,4.700819676355441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.008196763554416
3803,110.79566010467505,0.9134266888858967,1.6009941098739588,53.04102245569756,203.72635435071192,0.9,10,1.0020647315723543,0.9274592484953317,53.04102245569756,9.843986769431511e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.625305743328518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,198.10282276668596,0.0,8.755807546384215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.55807546384213
3804,100.23952023555945,0.9785918170910972,1.7272063109654558,55.518604641396884,174.8511510301539,0.9,10,1.083829884525728,1.0248810372883335,55.518604641396884,9.91461337779141e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327425310382967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,166.41737561897963,0.0,7.453496016918271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.5349601691827
3805,99.22683168048162,0.7851192994841514,1.7139136708172777,59.463909037828756,176.25679987726602,0.9,10,1.0047297641039339,0.9432151220669343,59.463909037828756,2.210760404007563e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.72929630821725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,168.97673069203557,0.0,8.151590299042226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.51590299042225
3806,101.55908826387008,1.0111894726339041,1.1200942842733468,55.416509342462454,170.75171612193301,0.9,10,1.0204734494624028,0.9943771883996005,55.416509342462454,1.937763550105057e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.662282188239974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,157.7096048730914,0.0,5.701250670493783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.012506704937834
3807,81.89510437112807,0.7096779128235864,0.1214603624821632,75.23058965801008,184.3624598031319,0.9,10,0.9312420040760003,0.9267558040294946,75.23058965801008,14.55899190187711,3.1210691913952703e-12,3.452120978354834e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52168797445814,240.16933335275505,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.7294223756348,333.4588447512696,500.1882671269044,500.1882671269044,500.1882671269044,500.1882671269044,500.1882671269044,500.1882671269044,500.1882671269044,500.1882671269044,0.0,12.330518400556143,1.314429036576628,1.5217582308978408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.695824078080568
3808,88.86812359055854,0.7361042386272759,1.1898411254966832,64.0249502781067,183.97027226804187,0.9,10,0.9996338884897589,0.9888258230967344,64.0249502781067,3.717795078070404e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.420092714631277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,167.38299395549706,0.0,5.327259708484324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.272597084843255
3809,95.6450966595605,1.1076132083086123,1.8867049477157398,65.01642783327459,200.96467358952023,0.9,10,1.0329808132193563,1.0714511770505881,65.01642783327459,6.912582023645813e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49434286507494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,174.37414859338696,0.0,8.944859018858578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.44859018858578
3810,108.62569371473396,0.9271103600319707,0.9273069302368787,52.38929544852772,184.0752739144802,0.9,10,1.0902924869809907,1.0525080500154935,52.38929544852772,8.495836565293752e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.241879609684766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,171.6151238619735,0.0,5.011848818411093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.11848818411092
3811,108.83571968727833,1.2068873269610356,0.7213465323739318,54.90177395587282,189.13466846735795,0.9,10,1.086987552309321,0.9296490893060181,54.90177395587282,1.991163454080301e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51875525837407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,199.03028941691855,0.0,5.450084155627927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.50084155627926
3812,72.13911478569507,0.9258049616728854,2.0546994849338995,59.57229434078504,199.8748588099175,0.9,10,0.9583976845224327,1.0563283333112448,59.57229434078504,5.37368096591924e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.859822577294874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,163.21027871085934,0.0,9.6804268231538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.80426823153799
3813,99.6573586648012,0.7802222215686716,2.0427799976902214,59.857854856316145,201.20719222770623,0.9,10,0.9665344278523239,1.0301303457833177,59.857854856316145,1.5105089968761848e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.581784298968202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,169.90695526451034,0.0,9.663806151602113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.63806151602112
3814,101.36568265383852,0.9117357962544952,0.6027677631911315,60.59671470530699,180.92148398032342,0.9,10,1.0739921278813345,0.9654956043243353,60.59671470530699,1.4825254112588934e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.99600362877101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,181.12710593427286,0.0,3.4834812926670695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.834812926670686
