Model,km,kcat,kd,e0,Si,Xopt,nlotes,V0,Mcat,e0_st0,e0_st1,e0_st2,e0_st3,e0_st4,e0_st5,e0_st6,e0_st7,e0_st8,e0_st9,t_reaccion0,t_reaccion1,t_reaccion2,t_reaccion3,t_reaccion4,t_reaccion5,t_reaccion6,t_reaccion7,t_reaccion8,t_reaccion9,producto0,producto1,producto2,producto3,producto4,producto5,producto6,producto7,producto8,producto9,productivity_specif0,productivity_specif1,productivity_specif2,productivity_specif3,productivity_specif4,productivity_specif5,productivity_specif6,productivity_specif7,productivity_specif8,productivity_specif9,Productividad_especifica_global
235,105.85412069668365,0.9252127853575849,2.2759030158365756,51.613971391384254,238.86039183392134,0.9,9,0.9337656957185633,0.9472621896110023,51.613971391384254,1.924370874057563e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.609357849742725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.9114202655996,211.9114202655996,211.9114202655996,211.9114202655996,211.9114202655996,211.9114202655996,211.9114202655996,211.9114202655996,211.9114202655996,0.0,13.575921719873463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.18329547886118
236,105.80397178686519,1.1258860318634722,0.4079850279114596,51.67796643963737,186.50332709223463,0.9,9,0.9526110984268242,1.0490412727618381,51.67796643963737,3.5987090987183664e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.25634608007955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.4235790384706,152.4235790384706,152.4235790384706,152.4235790384706,152.4235790384706,152.4235790384706,152.4235790384706,152.4235790384706,152.4235790384706,0.0,2.052667375716197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.47400638144577
237,103.74384690185438,0.9422922187857987,1.0563796228679767,70.83489621796362,177.14813884819182,0.9,9,0.9447165898265671,1.07109243319614,70.83489621796362,2.999243807014124e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.329265600761598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.62213717135526,140.62213717135526,140.62213717135526,140.62213717135526,140.62213717135526,140.62213717135526,140.62213717135526,140.62213717135526,140.62213717135526,0.0,4.488523253731706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.39670928358535
238,94.45853481457667,0.7269018748156959,1.2265987552761177,55.591478922077066,213.29635429035991,0.9,9,1.0293993179486416,1.0359322251183616,55.591478922077066,1.6835014708817217e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.13205744552046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.75611770075722,190.75611770075722,190.75611770075722,190.75611770075722,190.75611770075722,190.75611770075722,190.75611770075722,190.75611770075722,190.75611770075722,0.0,6.547979594557924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.93181635102131
239,104.68626984897337,0.7025085498893145,2.4805738132165525,54.033389266899384,170.6794419019921,0.9,9,1.068307934375488,0.9770708120805076,54.033389266899384,1.0757291197741697e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.646120716579599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.95546421796988,167.95546421796988,167.95546421796988,167.95546421796988,167.95546421796988,167.95546421796988,167.95546421796988,167.95546421796988,167.95546421796988,0.0,12.30792748402917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.77134735626252
240,91.92777940062423,1.25425905024143,2.237202265386461,58.19640857583222,211.34751662364488,0.9,9,0.9554865494550124,1.0504555127091426,58.19640857583222,2.428268646795425e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82907231140955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.01612134570627,173.01612134570627,173.01612134570627,173.01612134570627,173.01612134570627,173.01612134570627,173.01612134570627,173.01612134570627,173.01612134570627,0.0,10.930275504585113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.37247954126603
241,97.73635504409847,1.0695398326017498,1.8307868245196228,56.59058514479624,159.54401714420072,0.9,9,0.9551397024811396,0.9582490550980189,56.59058514479624,4.165055199579098e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0329665571542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.12369193722097,143.12369193722097,143.12369193722097,143.12369193722097,143.12369193722097,143.12369193722097,143.12369193722097,143.12369193722097,143.12369193722097,0.0,7.519778459518333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.678006135665
242,89.03645782104373,0.9999627705261451,1.2899024594231139,49.08768938376848,166.20187633184125,0.9,9,0.9661019450138345,1.0951530113170476,49.08768938376848,3.1032399122146567e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.701951746728227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.95522351386794,131.95522351386794,131.95522351386794,131.95522351386794,131.95522351386794,131.95522351386794,131.95522351386794,131.95522351386794,131.95522351386794,0.0,4.2979425087504355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.681482578753915
243,116.00986320687716,1.0978388853476455,1.9248173100879677,71.77897514861706,188.02420006502373,0.9,9,1.0111381322012318,0.9828188657799758,71.77897514861706,4.521032808898201e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.380347081284178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.09779215048837,174.09779215048837,174.09779215048837,174.09779215048837,174.09779215048837,174.09779215048837,174.09779215048837,174.09779215048837,174.09779215048837,0.0,8.9832133253494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.84891992814461
244,108.27124682768616,0.8993044643711332,0.15922357604051962,65.69728341795846,180.0809068540674,0.9,9,1.0951909084580649,1.0607316812946885,65.69728341795846,1.703615874916463e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.85820406439223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.33795917122217,167.33795917122217,167.33795917122217,167.33795917122217,167.33795917122217,167.33795917122217,167.33795917122217,167.33795917122217,167.33795917122217,0.0,0.6976536817823362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.278883136041025
245,88.4873866987783,0.7091073623273105,2.306520853207389,62.0166728925949,201.4631056801673,0.9,9,1.023513204036342,0.9076583562090199,62.0166728925949,2.7731847280635472e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.323337804722657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.4603375723254,204.4603375723254,204.4603375723254,204.4603375723254,204.4603375723254,204.4603375723254,204.4603375723254,204.4603375723254,204.4603375723254,0.0,13.34306795150797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.08761156357176
246,117.6204942368855,1.0118694125296845,1.6061608105289862,69.44658893795771,176.53605997502655,0.9,9,0.9991535834291074,1.0615450630135685,69.44658893795771,6.016851223481077e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.460412128778295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.5442621955128,149.5442621955128,149.5442621955128,149.5442621955128,149.5442621955128,149.5442621955128,149.5442621955128,149.5442621955128,149.5442621955128,0.0,6.1137261877762965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.023535689986666
247,93.03352921616107,0.8353932867361169,0.04509998639611759,57.50576419377313,166.17746603808666,0.9,9,1.0971766108642473,0.9154994064052437,57.50576419377313,37.86668735604474,18.227610518316272,4.976431248963934e-13,5.740063867631747e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.264158573447107,16.211407507268454,692.5019981845154,150.0,0.0,0.0,0.0,0.0,0.0,0.0,179.2392490291504,358.4784980583008,537.7177470874511,716.9569961166015,716.9569961166015,716.9569961166015,716.9569961166015,716.9569961166015,716.9569961166015,0.0,19.347601577426058,14.071463492607572,0.7489339136073765,0.8260086730738566,0.0,0.0,0.0,0.0,0.0,6.195065048053925
248,97.44396007605688,0.8301810739300658,0.9221565473621695,54.81868243456479,150.79078665442108,0.9,9,1.0463926051297505,1.0358830167442394,54.81868243456479,1.1582546476634946e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.64923884631718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.08857600110414,137.08857600110414,137.08857600110414,137.08857600110414,137.08857600110414,137.08857600110414,137.08857600110414,137.08857600110414,137.08857600110414,0.0,4.331496775223593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.983470977012345
249,103.1034939200153,1.2533265255136055,2.067523386597624,63.50141719424871,188.05723910150746,0.9,9,1.0214358109847481,0.9395701129449904,63.50141719424871,5.560543766585276e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.883300839561336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.99857157866256,183.99857157866256,183.99857157866256,183.99857157866256,183.99857157866256,183.99857157866256,183.99857157866256,183.99857157866256,183.99857157866256,0.0,10.288848419505529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.59963577554976
250,88.37306823076625,0.7065898220043547,0.29296581794844107,63.484253904094274,182.4288744891058,0.9,9,0.9999696175144102,0.9500465881171408,63.484253904094274,8.480658059016433e-13,5.592340414591046e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.04552036028826,24.999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.81362905285903,345.62725810571806,345.62725810571806,345.62725810571806,345.62725810571806,345.62725810571806,345.62725810571806,345.62725810571806,345.62725810571806,0.0,1.5847843036731801,2.5784319921825007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.916671933551257
251,98.16802531861197,1.2707190717533523,1.7902498054305573,64.57066871009779,239.259739772084,0.9,9,1.0989672339447751,0.9481336645285111,64.57066871009779,1.2040799740626844e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.517008840154183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.5900755598478,249.5900755598478,249.5900755598478,249.5900755598478,249.5900755598478,249.5900755598478,249.5900755598478,249.5900755598478,249.5900755598478,0.0,11.599664126831271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.39697714148141
252,85.65077170541349,1.0070354006225584,2.054318779265442,74.4584837444113,194.34924734992617,0.9,9,0.9154658463586229,0.9736459102924205,74.4584837444113,2.3687117103577802e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.370277262582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.46234375372995,164.46234375372995,164.46234375372995,164.46234375372995,164.46234375372995,164.46234375372995,164.46234375372995,164.46234375372995,164.46234375372995,0.0,9.468032160200309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.2122894418028
253,117.18662500703282,0.9177891526666189,0.8236943670746691,63.77681230268039,191.4500496888902,0.9,9,1.0709093704923078,1.00122729674534,63.77681230268039,4.155530419815457e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.65616024221338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.29689998821365,184.29689998821365,184.29689998821365,184.29689998821365,184.29689998821365,184.29689998821365,184.29689998821365,184.29689998821365,184.29689998821365,0.0,4.647371275044233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.8263414753981
254,111.60122025437347,0.878970877470087,1.353865472899684,57.53484388015686,167.35357438093908,0.9,9,1.005759566788035,1.0394061659472777,57.53484388015686,1.4920583117624584e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.208866626859937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.74255722714858,145.74255722714858,145.74255722714858,145.74255722714858,145.74255722714858,145.74255722714858,145.74255722714858,145.74255722714858,145.74255722714858,0.0,5.16655132426963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49896191842667
255,108.62993759790902,0.9387560469763055,1.0921857846522809,55.6928039341048,189.0955808981567,0.9,9,0.9360070146879391,1.0461199415829057,55.6928039341048,1.6123941778084605e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.65022222708635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.27251180148215,152.27251180148215,152.27251180148215,152.27251180148215,152.27251180148215,152.27251180148215,152.27251180148215,152.27251180148215,152.27251180148215,0.0,4.968072031364106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.712648282276945
256,93.10857769295525,1.1444362965966905,1.2661102809214058,70.11173387675761,206.18226442707675,0.9,9,0.9095647241255006,1.0885289327890133,70.11173387675761,2.860010328083378e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.16902464174404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.05559653284956,155.05559653284956,155.05559653284956,155.05559653284956,155.05559653284956,155.05559653284956,155.05559653284956,155.05559653284956,155.05559653284956,0.0,5.9251576493802345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.32641884442211
257,108.82289195546672,0.7321681474185682,1.08455316570775,61.27523589514579,209.5705548405657,0.9,9,0.9262276944960569,0.9763253545906676,61.27523589514579,4.456573687462854e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.262748115778734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.93527586718977,178.93527586718977,178.93527586718977,178.93527586718977,178.93527586718977,178.93527586718977,178.93527586718977,178.93527586718977,178.93527586718977,0.0,5.222443782458484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00199404212636
258,111.2859254156933,0.9377125924447977,1.3804418441021307,59.69386499005896,162.55565223448713,0.9,9,0.9531462648921991,1.0930092200244776,59.69386499005896,4.0569260651646946e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.96787281916611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.57932772502336,127.57932772502336,127.57932772502336,127.57932772502336,127.57932772502336,127.57932772502336,127.57932772502336,127.57932772502336,127.57932772502336,0.0,4.730789431576988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5771048841929
259,104.1647565378743,1.1361008522906686,0.6741600289483002,57.58520554390948,196.36150309113705,0.9,9,0.9892414919080981,0.9668923156918722,57.58520554390948,5.132730711158541e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57198245554466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.8102606741436,180.8102606741436,180.8102606741436,180.8102606741436,180.8102606741436,180.8102606741436,180.8102606741436,180.8102606741436,180.8102606741436,0.0,4.056590053055878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5093104775029
260,107.06925059031272,0.7192325134186159,1.2956075629854351,72.25638840536143,177.94780693330023,0.9,9,1.065717904253528,0.9162108786990885,72.25638840536143,2.8018949430375537e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.389556148018077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.2867506295755,186.2867506295755,186.2867506295755,186.2867506295755,186.2867506295755,186.2867506295755,186.2867506295755,186.2867506295755,186.2867506295755,0.0,6.801378949802928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.21241054822633
261,84.53255183034948,0.9952358767591467,0.7017877929492606,47.47618401054585,206.1998210266246,0.9,9,0.982810200010954,0.9407866347996543,47.47618401054585,3.749885838490113e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.27055262967793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.86941933938164,193.86941933938164,193.86941933938164,193.86941933938164,193.86941933938164,193.86941933938164,193.86941933938164,193.86941933938164,193.86941933938164,0.0,4.189909312106072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.70918380895465
262,101.33936762004134,0.9309567068604978,0.9227861417126721,60.35433384052309,170.85464538483535,0.9,9,0.920354269201501,0.9962520563771291,60.35433384052309,1.9269940518077774e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.17076173364286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.05453445004954,142.05453445004954,142.05453445004954,142.05453445004954,142.05453445004954,142.05453445004954,142.05453445004954,142.05453445004954,142.05453445004954,0.0,3.9273304636524395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.345974172871955
263,89.37097579749803,1.1020670235262287,0.027041890232035494,55.18377813275058,190.12165914048046,0.9,9,0.9031247451373392,1.0509965258659566,55.18377813275058,45.93577439460118,36.68777065645178,27.439766918302382,18.191763180153014,8.943759442003614,2.7082916793208314e-12,5.4329780728527846e-17,0.0,0.0,0.0,6.78298824692256,8.313055604856,10.740749401248992,15.199543594844123,26.256038057907,1065.9631715509781,400.0,0.0,0.0,0.0,147.03494603217183,294.06989206434366,441.1048380965155,588.1397841286873,735.1747301608591,882.2096761930309,1029.2446222252026,1029.2446222252026,1029.2446222252026,0.0,21.677016188091073,19.47993096414445,17.07273939829305,14.332170688358868,10.925082242828179,0.7784737334411048,0.6712805472014844,0.0,0.0,4.027683283208907
264,90.19968448545346,1.0756977622325092,0.5374021294445258,54.307956860186245,201.3672100496065,0.9,9,1.0146797982227451,1.0302343789224793,54.307956860186245,7.216120265843574e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.602353917048795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.49425316980972,178.49425316980972,178.49425316980972,178.49425316980972,178.49425316980972,178.49425316980972,178.49425316980972,178.49425316980972,178.49425316980972,0.0,3.830155306908439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.471397762175954
265,99.5508521737087,0.9472663833028344,2.01019917226262,64.04591403651308,182.29201276783274,0.9,9,0.9568673040437312,1.0510595126616544,64.04591403651308,8.924718121900491e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.01670524129936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.3600868781735,149.3600868781735,149.3600868781735,149.3600868781735,149.3600868781735,149.3600868781735,149.3600868781735,149.3600868781735,149.3600868781735,0.0,8.777262387766944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.99536148990248
266,103.30411317964463,0.9012943005196041,0.8502679885785206,56.93296880498906,170.5834220301274,0.9,9,1.0798893149926063,0.9637894901187256,56.93296880498906,9.297147843996929e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.044266842388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.01898857422177,172.01898857422177,172.01898857422177,172.01898857422177,172.01898857422177,172.01898857422177,172.01898857422177,172.01898857422177,172.01898857422177,0.0,4.295720764504915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.66148688054423
267,88.64925566543695,1.0998312240079018,0.6936600260607354,64.20947583680199,233.52721090480605,0.9,9,0.9513982975791531,0.9885439851136006,64.20947583680199,2.7308145200021558e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06620798021433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.27693943323877,202.27693943323877,202.27693943323877,202.27693943323877,202.27693943323877,202.27693943323877,202.27693943323877,202.27693943323877,202.27693943323877,0.0,4.925629839762553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33066855786297
268,96.81426299987439,1.0589196071047806,0.9835939319068775,40.47406923909037,194.6628779624246,0.9,9,1.0396898824259324,1.091454329387124,40.47406923909037,3.013693251041063e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.414702505756615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.88753466540697,166.88753466540697,166.88753466540697,166.88753466540697,166.88753466540697,166.88753466540697,166.88753466540697,166.88753466540697,166.88753466540697,0.0,4.712379968129892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.41141971316903
269,94.73954101550609,1.1116529320196111,0.09138643943350488,57.90290648420061,220.14515930708617,0.9,9,0.9229183807722231,0.9953690480081308,57.90290648420061,23.681769744605127,1.0204182170347481e-13,1.0576619604231802e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.783311880264732,361.95850715999956,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.70916087074414,367.4183217414883,551.1274826122324,551.1274826122324,551.1274826122324,551.1274826122324,551.1274826122324,551.1274826122324,551.1274826122324,0.0,18.77780889734582,0.9883696235469605,1.3067887928837703,0.0,0.0,0.0,0.0,0.0,0.0,10.454310343070164
270,89.1615789136383,0.9180821594785186,0.8918536917446828,84.0570181516598,192.45242075085574,0.9,9,0.9236973795675519,1.0413056362942599,84.0570181516598,1.4167943554851513e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55977840545678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.6446279446491,153.6446279446491,153.6446279446491,153.6446279446491,153.6446279446491,153.6446279446491,153.6446279446491,153.6446279446491,153.6446279446491,0.0,4.320741996555067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.886677968995606
271,87.93616384522471,1.018874026149776,2.1243395586491998,57.51414051612046,194.26359386768107,0.9,9,0.9779679118209044,1.0967712511560677,57.51414051612046,1.4657433575709444e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.902128226264495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.89869349110933,155.89869349110933,155.89869349110933,155.89869349110933,155.89869349110933,155.89869349110933,155.89869349110933,155.89869349110933,155.89869349110933,0.0,9.22361322811738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0125190530564
272,98.4002856487945,0.7832415817620382,1.5610103935725692,55.61986807051492,173.68446518993727,0.9,9,1.053685146996257,1.0013308921990982,55.61986807051492,1.2707790844683217e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.071660356849076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.48895005070244,164.48895005070244,164.48895005070244,164.48895005070244,164.48895005070244,164.48895005070244,164.48895005070244,164.48895005070244,164.48895005070244,0.0,7.129480388778005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.16532349900204
273,90.26640085155947,1.0332390681195656,0.4075520835189,95.00618470151525,177.96822021856082,0.9,9,1.084334905357481,1.0889892447321399,95.00618470151525,5.598404336212985e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.04458937753675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.4868257374933,159.4868257374933,159.4868257374933,159.4868257374933,159.4868257374933,159.4868257374933,159.4868257374933,159.4868257374933,159.4868257374933,0.0,1.8535369497518894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.681832547767005
274,97.37602990498405,1.1957170917332545,1.8496390813889192,60.921567263028315,170.71791835838985,0.9,9,1.0836335960398258,1.0205394625134079,60.921567263028315,1.3105335480856864e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74887457365786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.1451900852236,163.1451900852236,163.1451900852236,163.1451900852236,163.1451900852236,163.1451900852236,163.1451900852236,163.1451900852236,163.1451900852236,0.0,7.862845259682072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.76560733713865
